Artikelnummer,Beschreibung,Farbe,Farbbezeichnung,Grösse,Barcode,EK,UVP,Statistische Warennummer,Gewicht,Bemerkung Lieferbarkeit,Qualität,Zertifizierung
701900-091-5456,"Herren-Leggings, GOTS - hellgrau melange - 54/56",91,hellgrau melange,5456,4046304178010,22.75,54.6,61071900,0.39,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-09-4648,"Herren-Leggings, GOTS - schwarz - 46/48",9,schwarz,4648,4046304084946,20.65,49.55,61071900,0.155,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-09-5052,"Herren-Leggings, GOTS - schwarz - 50/52",9,schwarz,5052,4046304084953,21.7,52.1,61071900,0.18,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-09-5456,"Herren-Leggings, GOTS - schwarz - 54/56",9,schwarz,5456,4046304084960,22.75,54.6,61071900,0.188,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-33-4648,"Herren-Leggings, GOTS - marine - 46/48",33,marine,4648,4046304241806,20.65,49.55,61071900,0.32,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-33-5052,"Herren-Leggings, GOTS - marine - 50/52",33,marine,5052,4046304241813,21.7,52.1,61071900,0.36,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-33-5456,"Herren-Leggings, GOTS - marine - 54/56",33,marine,5456,4046304241820,22.75,54.6,61071900,0.39,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-75-4648,"Herren-Leggings, GOTS - walnuss - 46/48",75,walnuss,4648,4046304157329,20.65,49.55,61071900,0.148,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-75-5052,"Herren-Leggings, GOTS - walnuss - 50/52",75,walnuss,5052,4046304157336,21.7,52.1,61071900,0.163,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701900-75-5456,"Herren-Leggings, GOTS - walnuss - 54/56",75,walnuss,5456,4046304157343,22.75,54.6,61071900,0.17,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-01-4648,"Herren-Unterhose, lang, GOTS - natur - 46/48",1,natur,4648,4046304017876,22.1,"5,305.00",61071900,0.18,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-01-5052,"Herren-Unterhose, lang, GOTS - natur - 50/52",1,natur,5052,4046304017883,23.45,56.3,61071900,0.19,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-01-5456,"Herren-Unterhose, lang, GOTS - natur - 54/56",1,natur,5456,4046304017890,24.8,59.5,61071900,0.204,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-09-4648,"Herren-Unterhose, lang, GOTS - schwarz - 46/48",9,schwarz,4648,4046304017319,24.3,58.3,61071900,0.162,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-09-5052,"Herren-Unterhose, lang, GOTS - schwarz - 50/52",9,schwarz,5052,4046304017326,25.8,61.9,61071900,0.2,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
701940-09-5456,"Herren-Unterhose, lang, GOTS - schwarz - 54/56",9,schwarz,5456,4046304017333,27.3,65.5,61071900,0.209,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-01-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - natur - 50/56",1,natur,5056,4046304056783,8.75,21,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-01-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - natur - 62/68",1,natur,6268,4046304056790,9.9,23.75,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-01-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - natur - 74/80",1,natur,7480,4046304056806,11.05,26.5,61119019,0.102,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-01-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - natur - 86/92",1,natur,8692,4046304056813,12.2,29.3,61119019,0.114,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-04-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - orchidee - 50/56",4,orchidee,5056,4046304162552,9.85,23.65,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-04-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - orchidee - 62/68",4,orchidee,6268,4046304162569,11.2,26.9,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-04-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - orchidee - 74/80",4,orchidee,7480,4046304162576,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-04-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - orchidee - 86/92",4,orchidee,8692,4046304162583,13.9,33.35,61119019,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-091-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - hellgrau melange - 50/56",91,hellgrau melange,5056,4046304173954,9.85,23.65,61119019,0.079,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-091-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - hellgrau melange - 62/68",91,hellgrau melange,6268,4046304173961,11.2,26.9,61119019,0.085,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-091-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - hellgrau melange - 74/80",91,hellgrau melange,7480,4046304173978,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-091-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - hellgrau melange - 86/92",91,hellgrau melange,8692,4046304174807,13.9,33.35,61119019,0.122,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-30E-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - gletscher - 50/56",30E,gletscher,5056,4046304207376,9.85,23.65,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-30E-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - gletscher - 62/68",30E,gletscher,6268,4046304207383,11.2,26.9,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-30E-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - gletscher - 74/80",30E,gletscher,7480,4046304207390,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-30E-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - gletscher - 86/92",30E,gletscher,8692,4046304207406,13.9,33.35,61119019,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-33-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - marine - 50/56",33,marine,5056,4046304250846,9.85,23.65,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-33-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - marine - 62/68",33,marine,6268,4046304250853,11.2,26.9,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-33-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - marine - 74/80",33,marine,7480,4046304250860,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-33-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - marine - 86/92",33,marine,8692,4046304250877,13.9,33.35,61119019,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-35-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - eisvogel - 50/56",35,eisvogel,5056,4046304164693,9.85,23.65,61119019,0.074,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-35-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - eisvogel - 62/68",35,eisvogel,6268,4046304164709,11.2,26.9,61119019,0.084,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-35-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - eisvogel - 74/80",35,eisvogel,7480,4046304164716,12.55,30.1,61119019,0.092,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-35-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - eisvogel - 86/92",35,eisvogel,8692,4046304164723,13.9,33.35,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-43E-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - olive - 50/56",43E,olive,5056,4046304260395,9.95,23.9,61119019,0.075,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-43E-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - olive - 62/68",43E,olive,6268,4046304260401,11.3,27.1,61119019,0.082,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-43E-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - olive - 74/80",43E,olive,7480,4046304260418,12.65,30.35,61119019,0.099,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-43E-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - olive - 86/92",43E,olive,8692,4046304260425,14,33.6,61119019,0.108,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-50E-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - lachs - 50/56",50E,lachs,5056,4046304207413,9.85,23.65,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-50E-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - lachs - 62/68",50E,lachs,6268,4046304207420,11.2,26.9,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-50E-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - lachs - 74/80",50E,lachs,7480,4046304207437,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-50E-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - lachs - 86/92",50E,lachs,8692,4046304207444,13.9,33.35,61119019,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-52E-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - kupfer - 50/56",52E,kupfer,5056,4046304260432,9.95,23.9,61119019,0.075,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-52E-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - kupfer - 62/68",52E,kupfer,6268,4046304260449,11.3,27.1,61119019,0.082,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-52E-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - kupfer - 74/80",52E,kupfer,7480,4046304260456,12.65,30.35,61119019,0.099,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-52E-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - kupfer - 86/92",52E,kupfer,8692,4046304260463,14,33.6,61119019,0.108,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-75-5056,"Baby-Hose, lang, mit Nabelbund, GOTS - walnuss - 50/56",75,walnuss,5056,4046304242261,9.85,23.65,61119019,0.075,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-75-6268,"Baby-Hose, lang, mit Nabelbund, GOTS - walnuss - 62/68",75,walnuss,6268,4046304242278,11.2,26.9,61119019,0.082,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-75-7480,"Baby-Hose, lang, mit Nabelbund, GOTS - walnuss - 74/80",75,walnuss,7480,4046304242285,12.55,30.1,61119019,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703501-75-8692,"Baby-Hose, lang, mit Nabelbund, GOTS - walnuss - 86/92",75,walnuss,8692,4046304242292,13.9,33.35,61119019,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703503-0100E-5056,"Baby-Hose, lang, zum Wenden, GOTS - natur (bedruckt) - 50/56",0100E,natur (bedruckt),5056,4046304246344,15.6,37.45,61119019,0.99,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703503-0100E-6268,"Baby-Hose, lang, zum Wenden, GOTS - natur (bedruckt) - 62/68",0100E,natur (bedruckt),6268,4046304246351,17.6,42.25,61119019,0.111,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703503-0100E-7480,"Baby-Hose, lang, zum Wenden, GOTS - natur (bedruckt) - 74/80",0100E,natur (bedruckt),7480,4046304246368,19.6,47.05,61119019,0.137,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703503-0100E-8692,"Baby-Hose, lang, zum Wenden, GOTS - natur (bedruckt) - 86/92",0100E,natur (bedruckt),8692,4046304246375,21.6,51.85,61119019,0.16,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-33-6268,"Baby-Leggings, GOTS - marine - 62/68",33,marine,6268,4046304227770,7.95,19.1,61119019,0.044,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-33-7480,"Baby-Leggings, GOTS - marine - 74/80",33,marine,7480,4046304227787,9.4,22.55,61119019,0.056,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-33-8692,"Baby-Leggings, GOTS - marine - 86/92",33,marine,8692,4046304227794,10.85,26.05,61119019,0.069,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-55E-6268,"Baby-Leggings, GOTS - himbeere - 62/68",55E,himbeere,6268,4046304227824,7.95,19.1,61119019,0.044,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-55E-7480,"Baby-Leggings, GOTS - himbeere - 74/80",55E,himbeere,7480,4046304227831,9.4,22.55,61119019,0.056,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-55E-8692,"Baby-Leggings, GOTS - himbeere - 86/92",55E,himbeere,8692,4046304227848,10.85,26.05,61119019,0.069,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-75-6268,"Baby-Leggings, GOTS - walnuss - 62/68",75,walnuss,6268,4046304161517,7.95,19.1,61119019,0.044,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-75-7480,"Baby-Leggings, GOTS - walnuss - 74/80",75,walnuss,7480,4046304161524,9.4,22.55,61119019,0.056,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
703550-75-8692,"Baby-Leggings, GOTS - walnuss - 86/92",75,walnuss,8692,4046304161531,10.85,26.05,61119019,0.069,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704000-01-4648,"Herren-Achselhemd, GOTS - natur - 46/48",1,natur,4648,4046304007679,13.5,32.4,61099020,0.132,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704000-01-5052,"Herren-Achselhemd, GOTS - natur - 50/52",1,natur,5052,4046304007686,14.3,34.3,61099020,0.142,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704000-01-5456,"Herren-Achselhemd, GOTS - natur - 54/56",1,natur,5456,4046304007693,15.1,36.25,61099020,0.159,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-091-44,"Herren-Achselshirt, GOTS - hellgrau melange - 44",91,hellgrau melange,44,4046304177969,13.6,32.65,61099020,0.125,wird zum 31.07.2021 aus dem Sortiment genommen,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-091-4648,"Herren-Achselshirt, GOTS - hellgrau melange - 46/48",91,hellgrau melange,4648,4046304177853,14.3,34.3,61099020,0.131,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-091-5052,"Herren-Achselshirt, GOTS - hellgrau melange - 50/52",91,hellgrau melange,5052,4046304177860,15,36,61099020,0.137,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-091-5456,"Herren-Achselshirt, GOTS - hellgrau melange - 54/56",91,hellgrau melange,5456,4046304177877,15.7,37.7,61099020,0.149,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-09-4648,"Herren-Achselshirt, GOTS - schwarz - 46/48",9,schwarz,4648,4046304235096,14.3,34.3,61099020,0.131,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-09-5052,"Herren-Achselshirt, GOTS - schwarz - 50/52",9,schwarz,5052,4046304235102,15,36,61099020,0.137,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-09-5456,"Herren-Achselshirt, GOTS - schwarz - 54/56",9,schwarz,5456,4046304235119,15.7,37.7,61099020,0.149,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-33-4648,"Herren-Achselshirt, GOTS - marine - 46/48",33,marine,4648,4046304241837,14.3,34.3,61099020,0.131,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-33-5052,"Herren-Achselshirt, GOTS - marine - 50/52",33,marine,5052,4046304241844,15,36,61099020,0.137,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704005-33-5456,"Herren-Achselshirt, GOTS - marine - 54/56",33,marine,5456,4046304241851,15.7,37.7,61099020,0.149,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-01-3436,"Damen-Trägerhemd, GOTS - natur - 34/36",1,natur,3436,4046304022320,11.05,26.5,61099020,0.097,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-01-3840,"Damen-Trägerhemd, GOTS - natur - 38/40",1,natur,3840,4046304022337,11.75,28.2,61099020,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-01-4244,"Damen-Trägerhemd, GOTS - natur - 42/44",1,natur,4244,4046304022344,12.45,29.9,61099020,0.115,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-01-4648,"Damen-Trägerhemd, GOTS - natur - 46/48",1,natur,4648,4046304022351,13.15,31.55,61099020,0.123,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-091-3436,"Damen-Trägerhemd, GOTS - hellgrau melange - 34/36",91,hellgrau melange,3436,4046304190784,11.95,28.7,61099020,0.101,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-091-3840,"Damen-Trägerhemd, GOTS - hellgrau melange - 38/40",91,hellgrau melange,3840,4046304190791,12.75,30.6,61099020,0.109,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-091-4244,"Damen-Trägerhemd, GOTS - hellgrau melange - 42/44",91,hellgrau melange,4244,4046304190807,13.55,32.5,61099020,0.118,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-091-4648,"Damen-Trägerhemd, GOTS - hellgrau melange - 46/48",91,hellgrau melange,4648,4046304190814,14.35,34.45,61099020,0.127,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-09-3436,"Damen-Trägerhemd, GOTS - schwarz - 34/36",9,schwarz,3436,4046304022368,11.95,28.7,61099020,0.099,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-09-3840,"Damen-Trägerhemd, GOTS - schwarz - 38/40",9,schwarz,3840,4046304017340,12.75,30.6,61099020,0.108,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-09-4244,"Damen-Trägerhemd, GOTS - schwarz - 42/44",9,schwarz,4244,4046304017357,13.55,32.5,61099020,0.116,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-09-4648,"Damen-Trägerhemd, GOTS - schwarz - 46/48",9,schwarz,4648,4046304017364,14.35,34.45,61099020,0.124,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-33-3436,"Damen-Trägerhemd, GOTS - marine - 34/36",33,marine,3436,4046304241868,11.95,28.7,61099020,0.101,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-33-3840,"Damen-Trägerhemd, GOTS - marine - 38/40",33,marine,3840,4046304241875,12.75,30.6,61099020,0.109,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-33-4244,"Damen-Trägerhemd, GOTS - marine - 42/44",33,marine,4244,4046304241882,13.55,32.5,61099020,0.118,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-33-4648,"Damen-Trägerhemd, GOTS - marine - 46/48",33,marine,4648,4046304241899,14.35,34.45,61099020,0.127,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-43E-3436,"Damen-Trägerhemd, GOTS - olive - 34/36",43E,olive,3436,4046304260470,11.95,28.7,61099020,0.101,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-43E-3840,"Damen-Trägerhemd, GOTS - olive - 38/40",43E,olive,3840,4046304260487,12.75,30.6,61099020,0.109,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-43E-4244,"Damen-Trägerhemd, GOTS - olive - 42/44",43E,olive,4244,4046304260494,13.55,32.5,61099020,0.118,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-43E-4648,"Damen-Trägerhemd, GOTS - olive - 46/48",43E,olive,4648,4046304260500,14.35,34.45,61099020,0.127,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-52E-3436,"Damen-Trägerhemd, GOTS - kupfer - 34/36",52E,kupfer,3436,4046304260517,11.95,28.7,61099020,0.101,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-52E-3840,"Damen-Trägerhemd, GOTS - kupfer - 38/40",52E,kupfer,3840,4046304260524,12.75,30.6,61099020,0.109,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-52E-4244,"Damen-Trägerhemd, GOTS - kupfer - 42/44",52E,kupfer,4244,4046304260531,13.55,32.5,61099020,0.118,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-52E-4648,"Damen-Trägerhemd, GOTS - kupfer - 46/48",52E,kupfer,4648,4046304260548,14.35,34.45,61099020,0.127,lieferbar ab 15.03.2021,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-66E-3436,"Damen-Trägerhemd, GOTS - malve - 34/36",66E,malve,3436,4046304207536,11.95,28.7,61099020,0.101,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-66E-3840,"Damen-Trägerhemd, GOTS - malve - 38/40",66E,malve,3840,4046304207543,12.75,30.6,61099020,0.109,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-66E-4244,"Damen-Trägerhemd, GOTS - malve - 42/44",66E,malve,4244,4046304207550,13.55,32.5,61099020,0.118,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-66E-4648,"Damen-Trägerhemd, GOTS - malve - 46/48",66E,malve,4648,4046304207567,14.35,34.45,61099020,0.127,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-75-3436,"Damen-Trägerhemd, GOTS - walnuss - 34/36",75,walnuss,3436,4046304157411,11.95,28.7,61099020,0.1,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-75-3840,"Damen-Trägerhemd, GOTS - walnuss - 38/40",75,walnuss,3840,4046304157428,12.75,30.6,61099020,0.115,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-75-4244,"Damen-Trägerhemd, GOTS - walnuss - 42/44",75,walnuss,4244,4046304157435,13.55,32.5,61099020,0.118,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
704010-75-4648,"Damen-Trägerhemd, GOTS - walnuss - 46/48",75,walnuss,4648,4046304157442,14.35,34.45,61099020,0.127,lieferbar ab Lager,70% Schurwolle (kbT) / 30% Seide Feinripp,GOTS
